epoch,overflow,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_tkg,fees_epoch_tkr_at_main,reward_epoch_total_value_tkg_only,coinbase_cum_tkg,fees_cum_tkr_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg,ok_rate,scenario,assigned_share,malicious_i,post_t,interaction,time_since_switch
23,OV_3,MAIN_3,12063,50.262,12063,0,0,0,0,0.0,326.4113999933702,49.6654,327.6176999930674,49.6718,50.2625,1.2063,0.0015,1.2063,27.6177,0.0076,0,0.0,0,0,0.0,0.0,12063.0,2412.0,0.0,0.0,1.0,2,0.502625,0,0,0,0
24,OV_1,MAIN_1,132,0.55,99,0,33,0,33,25.0,4.289627574426451,0.6504,4.248477066154092,0.6419,0.4125,0.0099,0.0001,0.0099,1.9909,0.0006,18724,93.62,33,33,100.0,281.0,99.0,26.0,18542.0,18724.0,0.75,2,0.0055,1,0,0,0
24,OV_2,MAIN_2,11954,49.808,11954,0,0,0,0,0.0,327.6574999930574,49.6778,328.85289999275733,49.6824,49.8083,1.1954,0.0014,1.1954,28.8529,0.0093,0,0.0,0,0,0.0,0.0,11954.0,2390.0,0.0,0.0,1.0,2,0.4980833333333333,0,0,0,0
24,OV_3,MAIN_3,11914,49.642,11914,0,0,0,0,0.0,327.6176999930674,49.6718,328.8090999927683,49.6758,49.6417,1.1914,0.0016,1.1914,28.8091,0.0092,0,0.0,0,0,0.0,0.0,11914.0,2382.0,0.0,0.0,1.0,2,0.4964166666666667,0,0,0,0
25,OV_1,MAIN_1,163,0.679,123,0,40,0,40,24.54,4.248477066154092,0.6419,4.2013189110048295,0.6325,0.5125,0.0123,0.0,0.0123,2.0032,0.0006,18937,94.685,40,40,100.0,336.0,123.0,32.0,18724.0,18937.0,0.754601226993865,2,0.006791666666666666,1,0,0,0
25,OV_2,MAIN_2,11876,49.483,11876,0,0,0,0,0.0,328.85289999275733,49.6824,330.0404999924592,49.6864,49.4833,1.1876,0.0007,1.1876,30.0405,0.01,0,0.0,0,0,0.0,0.0,11876.0,2375.0,0.0,0.0,1.0,2,0.49483333333333335,0,0,0,0
25,OV_3,MAIN_3,11961,49.837,11961,0,0,0,0,0.0,328.8090999927683,49.6758,330.0051999924681,49.6811,49.8375,1.1961,0.0006,1.1961,30.0052,0.0098,0,0.0,0,0,0.0,0.0,11961.0,2392.0,0.0,0.0,1.0,2,0.498375,0,0,0,0
26,OV_1,MAIN_1,167,0.696,126,0,41,0,41,24.55,4.2013189110048295,0.6325,4.154128648922697,0.6232,0.525,0.0126,0.0,0.0126,2.0158,0.0006,19155,95.775,41,41,100.0,344.0,126.0,33.0,18937.0,19155.0,0.7544910179640718,2,0.006958333333333334,1,0,0,0
26,OV_2,MAIN_2,11909,49.621,11909,0,0,0,0,0.0,330.0404999924592,49.6864,331.2313999921603,49.6909,49.6208,1.1909,0.0001,1.1909,31.2314,0.0101,0,0.0,0,0,0.0,0.0,11909.0,2381.0,0.0,0.0,1.0,2,0.4962083333333333,0,0,0,0
26,OV_3,MAIN_3,11924,49.683,11924,0,0,0,0,0.0,330.0051999924681,49.6811,331.1975999921688,49.6859,49.6833,1.1924,0.0002,1.1924,31.1976,0.01,0,0.0,0,0,0.0,0.0,11924.0,2384.0,0.0,0.0,1.0,2,0.49683333333333335,0,0,0,0
27,OV_1,MAIN_1,151,0.629,114,0,37,0,37,24.5,4.154128648922697,0.6232,4.112599867009269,0.6148,0.475,0.0114,0.0,0.0114,2.0272,0.0006,19351,96.755,37,37,100.0,310.0,114.0,30.0,19155.0,19351.0,0.7549668874172185,2,0.006291666666666667,1,0,0,0
27,OV_2,MAIN_2,12037,50.154,12037,0,0,0,0,0.0,331.2313999921603,49.6909,332.4350999918581,49.6968,50.1542,1.2037,0.0,1.2037,32.4351,0.0101,0,0.0,0,0,0.0,0.0,12037.0,2407.0,0.0,0.0,1.0,2,0.5015416666666667,0,0,0,0
27,OV_3,MAIN_3,11812,49.217,11812,0,0,0,0,0.0,331.1975999921688,49.6859,332.37879999187226,49.6884,49.2167,1.1812,0.0001,1.1812,32.3788,0.0101,0,0.0,0,0,0.0,0.0,11812.0,2362.0,0.0,0.0,1.0,2,0.49216666666666664,0,0,0,0
28,OV_1,MAIN_1,134,0.558,101,0,33,0,33,24.63,4.112599867009269,0.6148,4.075803933490355,0.6072,0.4208,0.0101,0.0,0.0101,2.0373,0.0006,19528,97.64,33,33,100.0,278.0,101.0,26.0,19351.0,19528.0,0.753731343283582,2,0.005583333333333333,1,0,0,0
28,OV_2,MAIN_2,12105,50.438,12105,0,0,0,0,0.0,332.4350999918581,49.6968,333.64559999155426,49.7032,50.4375,1.2105,0.0019,1.2105,33.6456,0.012,0,0.0,0,0,0.0,0.0,12105.0,2421.0,0.0,0.0,1.0,2,0.504375,0,0,0,0
28,OV_3,MAIN_3,11761,49.004,11761,0,0,0,0,0.0,332.37879999187226,49.6884,333.55489999157703,49.6897,49.0042,1.1761,0.0023,1.1761,33.5549,0.0124,0,0.0,0,0,0.0,0.0,11761.0,2352.0,0.0,0.0,1.0,2,0.49004166666666665,0,0,0,0
29,OV_1,MAIN_1,146,0.608,110,0,36,0,36,24.66,4.075803933490355,0.6072,4.036629518067127,0.5992,0.4583,0.011,0.0,0.011,2.0483,0.0006,19720,98.6,36,36,100.0,302.0,110.0,29.0,19528.0,19720.0,0.7534246575342466,2,0.006083333333333333,1,0,0,0
29,OV_2,MAIN_2,11931,49.712,11931,0,0,0,0,0.0,333.64559999155426,49.7032,334.8386999912548,49.7072,49.7125,1.1931,0.001,1.1931,34.8387,0.013,0,0.0,0,0,0.0,0.0,11931.0,2386.0,0.0,0.0,1.0,2,0.497125,0,0,0,0
29,OV_3,MAIN_3,11923,49.679,11923,0,0,0,0,0.0,333.55489999157703,49.6897,334.74719999127774,49.6936,49.6792,1.1923,0.0003,1.1923,34.7472,0.0127,0,0.0,0,0,0.0,0.0,11923.0,2384.0,0.0,0.0,1.0,2,0.4967916666666667,0,0,0,0
30,OV_1,MAIN_1,131,0.546,99,0,32,0,32,24.43,4.036629518067127,0.5992,4.002769674941344,0.5921,0.4125,0.0099,0.0,0.0099,2.0582,0.0006,19889,99.445,32,32,100.0,268.0,99.0,26.0,19720.0,19889.0,0.7557251908396947,2,0.005458333333333333,1,0,0,0
30,OV_2,MAIN_2,11955,49.812,11955,0,0,0,0,0.0,334.8386999912548,49.7072,336.0341999909547,49.711,49.8125,1.1955,0.0006,1.1955,36.0342,0.0136,0,0.0,0,0,0.0,0.0,11955.0,2391.0,0.0,0.0,1.0,2,0.498125,0,0,0,0
30,OV_3,MAIN_3,11914,49.642,11914,0,0,0,0,0.0,334.74719999127774,49.6936,335.9385999909787,49.6969,49.6417,1.1914,0.0003,1.1914,35.9386,0.013,0,0.0,0,0,0.0,0.0,11914.0,2382.0,0.0,0.0,1.0,2,0.4964166666666667,0,0,0,0
31,OV_1,MAIN_1,134,0.558,101,0,33,0,33,24.63,4.002769674941344,0.5921,3.967909799659339,0.585,0.4208,0.0101,0.0,0.0101,2.0683,0.0006,20066,100.33,33,33,100.0,278.0,101.0,26.0,19889.0,20066.0,0.753731343283582,2,0.005583333333333333,1,0,0,0
31,OV_2,MAIN_2,12011,50.046,12011,0,0,0,0,0.0,336.0341999909547,49.711,337.2352999906532,49.7157,50.0458,1.2011,0.0019,1.2011,37.2353,0.0155,0,0.0,0,0,0.0,0.0,12011.0,2402.0,0.0,0.0,1.0,2,0.5004583333333333,0,0,0,0
31,OV_3,MAIN_3,11855,49.396,11855,0,0,0,0,0.0,335.9385999909787,49.6969,337.1240999906811,49.6993,49.3958,1.1855,0.0024,1.1855,37.1241,0.0154,0,0.0,0,0,0.0,0.0,11855.0,2371.0,0.0,0.0,1.0,2,0.49395833333333333,0,0,0,0
32,OV_1,MAIN_1,147,0.613,111,0,36,0,36,24.49,3.967909799659339,0.585,3.930971305660439,0.5775,0.4625,0.0111,0.0,0.0111,2.0794,0.0006,20257,101.285,36,36,100.0,302.0,111.0,29.0,20066.0,20257.0,0.7551020408163265,2,0.006125,1,0,0,0
32,OV_2,MAIN_2,11912,49.633,11912,0,0,0,0,0.0,337.2352999906532,49.7157,338.42649999035416,49.7192,49.6333,1.1912,0.0001,1.1912,38.4265,0.0156,0,0.0,0,0,0.0,0.0,11912.0,2382.0,0.0,0.0,1.0,2,0.49633333333333335,0,0,0,0
32,OV_3,MAIN_3,11941,49.754,11941,0,0,0,0,0.0,337.1240999906811,49.6993,338.31819999038134,49.7033,49.7542,1.1941,0.0001,1.1941,38.3182,0.0155,0,0.0,0,0,0.0,0.0,11941.0,2388.0,0.0,0.0,1.0,2,0.49754166666666666,0,0,0,0
33,OV_1,MAIN_1,145,0.604,109,0,36,0,36,24.83,3.930971305660439,0.5775,3.8943370459997606,0.5702,0.4542,0.0109,0.0,0.0109,2.0903,0.0006,20450,102.25,36,36,100.0,302.0,109.0,29.0,20257.0,20450.0,0.7517241379310344,2,0.0060416666666666665,1,0,0,0
33,OV_2,MAIN_2,11909,49.621,11909,0,0,0,0,0.0,338.42649999035416,49.7192,339.6173999900552,49.7226,49.6208,1.1909,0.0002,1.1909,39.6174,0.0158,0,0.0,0,0,0.0,0.0,11909.0,2381.0,0.0,0.0,1.0,2,0.4962083333333333,0,0,0,0
33,OV_3,MAIN_3,11946,49.775,11946,0,0,0,0,0.0,338.31819999038134,49.7033,339.5127999900815,49.7073,49.775,1.1946,0.0003,1.1946,39.5128,0.0158,0,0.0,0,0,0.0,0.0,11946.0,2389.0,0.0,0.0,1.0,2,0.49775,0,0,0,0
34,OV_1,MAIN_1,131,0.546,99,0,32,0,32,24.43,3.8943370459997606,0.5702,3.862819539838348,0.5636,0.4125,0.0099,0.0,0.0099,2.1002,0.0006,20619,103.095,32,32,100.0,268.0,99.0,26.0,20450.0,20619.0,0.7557251908396947,2,0.005458333333333333,1,0,0,0
34,OV_2,MAIN_2,12030,50.125,12030,0,0,0,0,0.0,339.6173999900552,49.7226,340.82039998975324,49.7272,50.125,1.203,0.0001,1.203,40.8204,0.0159,0,0.0,0,0,0.0,0.0,12030.0,2406.0,0.0,0.0,1.0,2,0.50125,0,0,0,0
34,OV_3,MAIN_3,11839,49.329,11839,0,0,0,0,0.0,339.5127999900815,49.7073,340.6966999897843,49.7092,49.3292,1.1839,0.0001,1.1839,40.6967,0.0159,0,0.0,0,0,0.0,0.0,11839.0,2367.0,0.0,0.0,1.0,2,0.4932916666666667,0,0,0,0
35,OV_1,MAIN_1,134,0.558,101,0,33,0,33,24.63,3.862819539838348,0.5636,3.830351495517911,0.557,0.4208,0.0101,0.0,0.0101,2.1103,0.0006,20796,103.98,33,33,100.0,278.0,101.0,26.0,20619.0,20796.0,0.753731343283582,2,0.005583333333333333,1,0,0,0
35,OV_2,MAIN_2,11949,49.788,11949,0,0,0,0,0.0,340.82039998975324,49.7272,342.0152999894533,49.7307,49.7875,1.1949,0.0007,1.1949,42.0153,0.0166,0,0.0,0,0,0.0,0.0,11949.0,2389.0,0.0,0.0,1.0,2,0.497875,0,0,0,0
35,OV_3,MAIN_3,11917,49.654,11917,0,0,0,0,0.0,340.6966999897843,49.7092,341.88839998948515,49.7123,49.6542,1.1917,0.0004,1.1917,41.8884,0.0163,0,0.0,0,0,0.0,0.0,11917.0,2383.0,0.0,0.0,1.0,2,0.49654166666666666,0,0,0,0
36,OV_1,MAIN_1,114,0.475,86,0,28,0,28,24.56,3.830351495517911,0.557,3.802902402113373,0.5511,0.3583,0.0086,0.0,0.0086,2.1189,0.0006,20948,104.74,28,28,100.0,238.0,86.0,22.0,20796.0,20948.0,0.7543859649122807,2,0.00475,1,0,0,0
36,OV_2,MAIN_2,12009,50.038,12009,0,0,0,0,0.0,342.0152999894533,49.7307,343.21619998915185,49.7346,50.0375,1.2009,0.0008,1.2009,43.2162,0.0174,0,0.0,0,0,0.0,0.0,12009.0,2401.0,0.0,0.0,1.0,2,0.500375,0,0,0,0
36,OV_3,MAIN_3,11877,49.488,11877,0,0,0,0,0.0,341.88839998948515,49.7123,343.076099989187,49.7143,49.4875,1.1877,0.0003,1.1877,43.0761,0.0166,0,0.0,0,0,0.0,0.0,11877.0,2375.0,0.0,0.0,1.0,2,0.494875,0,0,0,0
37,OV_1,MAIN_1,153,0.637,115,0,38,0,38,24.84,3.802902402113373,0.5511,3.7665002575700393,0.5439,0.4792,0.0115,0.0,0.0115,2.1304,0.0006,21153,105.765,38,38,100.0,320.0,115.0,30.0,20948.0,21153.0,0.7516339869281046,2,0.006375,1,0,0,0
37,OV_2,MAIN_2,11885,49.521,11885,0,0,0,0,0.0,343.21619998915185,49.7346,344.4046999888535,49.7376,49.5208,1.1885,0.0,1.1885,44.4047,0.0174,0,0.0,0,0,0.0,0.0,11885.0,2377.0,0.0,0.0,1.0,2,0.4952083333333333,0,0,0,0
37,OV_3,MAIN_3,11962,49.842,11962,0,0,0,0,0.0,343.076099989187,49.7143,344.27229998888674,49.7185,49.8417,1.1962,0.0001,1.1962,44.2723,0.0167,0,0.0,0,0,0.0,0.0,11962.0,2392.0,0.0,0.0,1.0,2,0.4984166666666667,0,0,0,0
38,OV_1,MAIN_1,133,0.554,100,0,33,0,33,24.81,3.7665002575700393,0.5439,3.735454925451328,0.5376,0.4167,0.01,0.0,0.01,2.1404,0.0006,21331,106.655,33,33,100.0,278.0,100.0,26.0,21153.0,21331.0,0.7518796992481203,2,0.005541666666666667,1,0,0,0
38,OV_2,MAIN_2,12065,50.271,12065,0,0,0,0,0.0,344.4046999888535,49.7376,345.61119998855065,49.7426,50.2708,1.2065,0.0031,1.2065,45.6112,0.0205,0,0.0,0,0,0.0,0.0,12065.0,2413.0,0.0,0.0,1.0,2,0.5027083333333333,0,0,0,0
38,OV_3,MAIN_3,11802,49.175,11802,0,0,0,0,0.0,344.27229998888674,49.7185,345.4524999885905,49.7198,49.175,1.1802,0.0023,1.1802,45.4525,0.019,0,0.0,0,0,0.0,0.0,11802.0,2360.0,0.0,0.0,1.0,2,0.49175,0,0,0,0
39,OV_1,MAIN_1,125,0.521,94,0,31,0,31,24.8,3.735454925451328,0.5376,3.706962252841041,0.5317,0.3917,0.0094,0.0,0.0094,2.1498,0.0006,21497,107.485,31,31,100.0,260.0,94.0,25.0,21331.0,21497.0,0.752,2,0.005208333333333333,1,0,0,0
39,OV_2,MAIN_2,12093,50.387,12093,0,0,0,0,0.0,345.61119998855065,49.7426,346.8204999882471,49.7478,50.3875,1.2093,0.0002,1.2093,46.8205,0.0207,0,0.0,0,0,0.0,0.0,12093.0,2418.0,0.0,0.0,1.0,2,0.503875,0,0,0,0
39,OV_3,MAIN_3,11782,49.092,11782,0,0,0,0,0.0,345.4524999885905,49.7198,346.63069998829474,49.7205,49.0917,1.1782,0.0003,1.1782,46.6307,0.0193,0,0.0,0,0,0.0,0.0,11782.0,2356.0,0.0,0.0,1.0,2,0.49091666666666667,0,0,0,0
40,OV_1,MAIN_1,130,0.542,98,0,32,0,32,24.62,3.706962252841041,0.5317,3.67823295376099,0.5258,0.4083,0.0098,0.0,0.0098,2.1596,0.0006,21667,108.335,32,32,100.0,268.0,98.0,26.0,21497.0,21667.0,0.7538461538461538,2,0.005416666666666667,1,0,0,0
40,OV_2,MAIN_2,11852,49.383,11852,0,0,0,0,0.0,346.8204999882471,49.7478,348.0056999879496,49.7495,49.3833,1.1852,0.0009,1.1852,48.0057,0.0216,0,0.0,0,0,0.0,0.0,11852.0,2370.0,0.0,0.0,1.0,2,0.49383333333333335,0,0,0,0
40,OV_3,MAIN_3,12018,50.075,12018,0,0,0,0,0.0,346.63069998829474,49.7205,347.83249998799306,49.7247,50.075,1.2018,0.0003,1.2018,47.8325,0.0196,0,0.0,0,0,0.0,0.0,12018.0,2403.0,0.0,0.0,1.0,2,0.50075,0,0,0,0
41,OV_1,MAIN_1,112,0.467,84,0,28,0,28,25.0,3.67823295376099,0.5258,3.652752043591787,0.5204,0.35,0.0084,0.0,0.0084,2.168,0.0006,21820,109.1,28,28,100.0,237.0,84.0,22.0,21667.0,21820.0,0.75,2,0.004666666666666667,1,0,0,0
41,OV_2,MAIN_2,11945,49.771,11945,0,0,0,0,0.0,348.0056999879496,49.7495,349.20019998764974,49.7521,49.7708,1.1945,0.0,1.1945,49.2002,0.0216,0,0.0,0,0,0.0,0.0,11945.0,2389.0,0.0,0.0,1.0,2,0.4977083333333333,0,0,0,0
41,OV_3,MAIN_3,11943,49.762,11943,0,0,0,0,0.0,347.83249998799306,49.7247,349.02679998769327,49.7274,49.7625,1.1943,0.0,1.1943,49.0268,0.0196,0,0.0,0,0,0.0,0.0,11943.0,2388.0,0.0,0.0,1.0,2,0.497625,0,0,0,0
42,OV_1,MAIN_1,132,0.55,99,0,33,0,33,25.0,3.652752043591787,0.5204,3.623387539974353,0.5145,0.4125,0.0099,0.0,0.0099,2.1779,0.0006,21999,109.995,33,33,100.0,278.0,99.0,26.0,21820.0,21999.0,0.75,2,0.0055,1,0,0,0
42,OV_2,MAIN_2,11964,49.85,11964,0,0,0,0,0.0,349.20019998764974,49.7521,350.3965999873494,49.7555,49.85,1.1964,0.0034,1.1964,50.3966,0.025,0,0.0,0,0,0.0,0.0,11964.0,2392.0,0.0,0.0,1.0,2,0.4985,0,0,0,0
42,OV_3,MAIN_3,11904,49.6,11904,0,0,0,0,0.0,349.02679998769327,49.7274,350.21719998739445,49.73,49.6,1.1904,0.0028,1.1904,50.2172,0.0224,0,0.0,0,0,0.0,0.0,11904.0,2380.0,0.0,0.0,1.0,2,0.496,0,0,0,0
43,OV_1,MAIN_1,119,0.496,90,0,29,0,29,24.37,3.623387539974353,0.5145,3.598504898666408,0.5093,0.375,0.009,0.0,0.009,2.1869,0.0006,22153,110.765,29,29,100.0,244.0,90.0,23.0,21999.0,22153.0,0.7563025210084033,2,0.004958333333333334,1,0,0,0
43,OV_2,MAIN_2,11997,49.988,11997,0,0,0,0,0.0,350.3965999873494,49.7555,351.59629998704827,49.7589,49.9875,1.1997,0.0032,1.1997,51.5963,0.0282,0,0.0,0,0,0.0,0.0,11997.0,2399.0,0.0,0.0,1.0,2,0.499875,0,0,0,0
43,OV_3,MAIN_3,11884,49.517,11884,0,0,0,0,0.0,350.21719998739445,49.73,351.40559998709614,49.7319,49.5167,1.1884,0.0033,1.1884,51.4056,0.0257,0,0.0,0,0,0.0,0.0,11884.0,2376.0,0.0,0.0,1.0,2,0.49516666666666664,0,0,0,0
44,OV_1,MAIN_1,117,0.487,88,0,29,0,29,24.79,3.598504898666408,0.5093,3.573643431511385,0.5041,0.3667,0.0088,0.0,0.0088,2.1957,0.0006,22309,111.545,29,29,100.0,244.0,88.0,23.0,22153.0,22309.0,0.7521367521367521,2,0.004875,1,0,0,0
44,OV_2,MAIN_2,12112,50.467,12112,0,0,0,0,0.0,351.59629998704827,49.7589,352.80749998674423,49.7638,50.4667,1.2112,0.0006,1.2112,52.8075,0.0288,0,0.0,0,0,0.0,0.0,12112.0,2422.0,0.0,0.0,1.0,2,0.5046666666666667,0,0,0,0
44,OV_3,MAIN_3,11771,49.046,11771,0,0,0,0,0.0,351.40559998709614,49.7319,352.58269998680066,49.7321,49.0458,1.1771,0.0001,1.1771,52.5827,0.0258,0,0.0,0,0,0.0,0.0,11771.0,2354.0,0.0,0.0,1.0,2,0.49045833333333333,0,0,0,0
45,OV_1,MAIN_1,121,0.504,91,0,30,0,30,24.79,3.573643431511385,0.5041,3.5483440670440807,0.4988,0.3792,0.0091,0.0,0.0091,2.2048,0.0006,22470,112.35,30,30,100.0,252.0,91.0,24.0,22309.0,22470.0,0.7520661157024794,2,0.0050416666666666665,1,0,0,0
45,OV_2,MAIN_2,11882,49.508,11882,0,0,0,0,0.0,352.80749998674423,49.7638,353.995699986446,49.7656,49.5083,1.1882,0.0006,1.1882,53.9957,0.0294,0,0.0,0,0,0.0,0.0,11882.0,2376.0,0.0,0.0,1.0,2,0.4950833333333333,0,0,0,0
45,OV_3,MAIN_3,11997,49.988,11997,0,0,0,0,0.0,352.58269998680066,49.7321,353.7823999864995,49.7356,49.9875,1.1997,0.0008,1.1997,53.7824,0.0266,0,0.0,0,0,0.0,0.0,11997.0,2399.0,0.0,0.0,1.0,2,0.499875,0,0,0,0
46,OV_1,MAIN_1,132,0.55,99,0,33,0,33,25.0,3.5483440670440807,0.4988,3.5206328504481075,0.4933,0.4125,0.0099,0.0,0.0099,2.2147,0.0006,22649,113.245,33,33,100.0,278.0,99.0,26.0,22470.0,22649.0,0.75,2,0.0055,1,0,0,0
46,OV_2,MAIN_2,11907,49.612,11907,0,0,0,0,0.0,353.995699986446,49.7656,355.1863999861471,49.7679,49.6125,1.1907,0.0018,1.1907,55.1864,0.0312,0,0.0,0,0,0.0,0.0,11907.0,2381.0,0.0,0.0,1.0,2,0.496125,0,0,0,0
46,OV_3,MAIN_3,11961,49.837,11961,0,0,0,0,0.0,353.7823999864995,49.7356,354.97849998619927,49.7388,49.8375,1.1961,0.0024,1.1961,54.9785,0.029,0,0.0,0,0,0.0,0.0,11961.0,2392.0,0.0,0.0,1.0,2,0.498375,0,0,0,0
47,OV_1,MAIN_1,96,0.4,72,0,24,0,24,25.0,3.5206328504481075,0.4933,3.500321120872355,0.4888,0.3,0.0072,0.0,0.0072,2.2219,0.0006,22782,113.91,24,24,100.0,205.0,72.0,19.0,22649.0,22782.0,0.75,2,0.004,1,0,0,0
47,OV_2,MAIN_2,11950,49.792,11950,0,0,0,0,0.0,355.1863999861471,49.7679,356.3813999858471,49.7701,49.7917,1.195,0.0014,1.195,56.3814,0.0326,0,0.0,0,0,0.0,0.0,11950.0,2390.0,0.0,0.0,1.0,2,0.4979166666666667,0,0,0,0
47,OV_3,MAIN_3,11954,49.808,11954,0,0,0,0,0.0,354.97849998619927,49.7388,356.1738999858992,49.7411,49.8083,1.1954,0.0023,1.1954,56.1739,0.0313,0,0.0,0,0,0.0,0.0,11954.0,2390.0,0.0,0.0,1.0,2,0.4980833333333333,0,0,0,0
48,OV_1,MAIN_1,133,0.554,100,0,33,0,33,24.81,3.500321120872355,0.4888,3.473505181342312,0.4835,0.4167,0.01,0.0,0.01,2.2319,0.0006,22960,114.8,33,33,100.0,278.0,100.0,26.0,22782.0,22960.0,0.7518796992481203,2,0.005541666666666667,1,0,0,0
48,OV_2,MAIN_2,12032,50.133,12032,0,0,0,0,0.0,356.3813999858471,49.7701,357.5845999855451,49.7741,50.1333,1.2032,0.001,1.2032,57.5846,0.0336,0,0.0,0,0,0.0,0.0,12032.0,2406.0,0.0,0.0,1.0,2,0.5013333333333333,0,0,0,0
48,OV_3,MAIN_3,11835,49.312,11835,0,0,0,0,0.0,356.1738999858992,49.7411,357.3573999856021,49.7424,49.3125,1.1835,0.0008,1.1835,57.3574,0.0321,0,0.0,0,0,0.0,0.0,11835.0,2367.0,0.0,0.0,1.0,2,0.493125,0,0,0,0
49,OV_1,MAIN_1,110,0.458,83,0,27,0,27,24.55,3.473505181342312,0.4835,3.45226108225926,0.479,0.3458,0.0083,0.0001,0.0083,2.2402,0.0007,23103,115.515,27,27,100.0,226.0,83.0,22.0,22960.0,23103.0,0.7545454545454545,2,0.004583333333333333,1,0,0,0
49,OV_2,MAIN_2,11891,49.546,11891,0,0,0,0,0.0,357.5845999855451,49.7741,358.7736999852466,49.7755,49.5458,1.1891,0.0004,1.1891,58.7737,0.034,0,0.0,0,0,0.0,0.0,11891.0,2378.0,0.0,0.0,1.0,2,0.49545833333333333,0,0,0,0
49,OV_3,MAIN_3,11999,49.996,11999,0,0,0,0,0.0,357.3573999856021,49.7424,358.5572999853009,49.7455,49.9958,1.1999,0.0012,1.1999,58.5573,0.0333,0,0.0,0,0,0.0,0.0,11999.0,2399.0,0.0,0.0,1.0,2,0.49995833333333334,0,0,0,0
50,OV_1,MAIN_1,131,0.546,131,0,0,0,0,0.0,3.45226108225926,0.479,3.471891075430989,0.4801,0.5458,0.0131,0.0,0.0131,2.2533,0.0007,22972,114.86,0,0,0.0,0.0,131.0,26.0,23103.0,22972.0,1.0,2,0.005458333333333333,1,1,1,0
50,OV_2,MAIN_2,11962,49.842,11962,0,0,0,0,0.0,358.7736999852466,49.7755,359.9698999849463,49.7753,49.8417,1.1962,0.0005,1.1962,59.9699,0.0345,0,0.0,0,0,0.0,0.0,11962.0,2392.0,0.0,0.0,1.0,2,0.4984166666666667,0,1,0,0
50,OV_3,MAIN_3,11907,49.612,11907,0,0,0,0,0.0,358.5572999853009,49.7455,359.747999985002,49.7446,49.6125,1.1907,0.0004,1.1907,59.748,0.0337,0,0.0,0,0,0.0,0.0,11907.0,2381.0,0.0,0.0,1.0,2,0.496125,0,1,0,0
51,OV_1,MAIN_1,124,0.517,124,0,0,0,0,0.0,3.471891075430989,0.4801,3.490677716065873,0.4811,0.5167,0.0124,0.0,0.0124,2.2657,0.0007,22848,114.24,0,0,0.0,0.0,124.0,24.0,22972.0,22848.0,1.0,2,0.005166666666666667,1,1,1,1
51,OV_2,MAIN_2,11911,49.629,11911,0,0,0,0,0.0,359.9698999849463,49.7753,361.1609999846473,49.7744,49.6292,1.1911,0.0003,1.1911,61.161,0.0348,0,0.0,0,0,0.0,0.0,11911.0,2382.0,0.0,0.0,1.0,2,0.4962916666666667,0,1,0,1
51,OV_3,MAIN_3,11965,49.854,11965,0,0,0,0,0.0,359.747999985002,49.7446,360.9444999847017,49.7445,49.8542,1.1965,0.0005,1.1965,60.9445,0.0342,0,0.0,0,0,0.0,0.0,11965.0,2393.0,0.0,0.0,1.0,2,0.49854166666666666,0,1,0,1
52,OV_1,MAIN_1,102,0.425,102,0,0,0,0,0.0,3.490677716065873,0.4811,3.506130648881585,0.4816,0.425,0.0102,0.0,0.0102,2.2759,0.0007,22747,113.735,0,0,0.0,1.0,102.0,20.0,22848.0,22747.0,1.0,2,0.00425,1,1,1,2
52,OV_2,MAIN_2,11790,49.125,11790,0,0,0,0,0.0,361.1609999846473,49.7744,362.3399999843514,49.7719,49.125,1.179,0.0018,1.179,62.34,0.0366,0,0.0,0,0,0.0,0.0,11790.0,2358.0,0.0,0.0,1.0,2,0.49125,0,1,0,2
52,OV_3,MAIN_3,12108,50.45,12108,0,0,0,0,0.0,360.9444999847017,49.7445,362.15529998439774,49.7465,50.45,1.2108,0.0018,1.2108,62.1553,0.036,0,0.0,0,0,0.0,0.0,12108.0,2421.0,0.0,0.0,1.0,2,0.5045,0,1,0,2
53,OV_1,MAIN_1,122,0.508,122,0,0,0,0,0.0,3.506130648881585,0.4816,3.5249778751318788,0.4826,0.5083,0.0122,0.0,0.0122,2.2881,0.0007,22625,113.125,0,0,0.0,0.0,122.0,24.0,22747.0,22625.0,1.0,2,0.005083333333333333,1,1,1,3
53,OV_2,MAIN_2,11888,49.533,11888,0,0,0,0,0.0,362.3399999843514,49.7719,363.52879998405297,49.7706,49.5333,1.1888,0.0001,1.1888,63.5288,0.0367,0,0.0,0,0,0.0,0.0,11888.0,2377.0,0.0,0.0,1.0,2,0.49533333333333335,0,1,0,3
53,OV_3,MAIN_3,11990,49.958,11990,0,0,0,0,0.0,362.15529998439774,49.7465,363.3542999840968,49.7468,49.9583,1.199,0.0,1.199,63.3543,0.036,0,0.0,0,0,0.0,0.0,11990.0,2398.0,0.0,0.0,1.0,2,0.4995833333333333,0,1,0,3
